fx_acidity,vol_acidity,citric_acid,resid_sugar,chlorides,free_sulf_d,tot_sulf_d,density,pH,sulph,alcohol,class
0.2920353982,0.1506849315,0.36,0.0684931507,0.0884808013,0.0563380282,0.0141342756,0.3024963289,0.4173228346,0.125748503,0.4307692308,High
0.3539823009,0.2054794521,0.39,0.0616438356,0.0934891486,0.0704225352,0.0212014134,0.3737151248,0.4803149606,0.2155688623,0.5076923077,High
0.4690265487,0.4246575342,0.19,0.3356164384,0.1652754591,0.4507042254,0.2473498233,0.6395007342,0.3149606299,0.1317365269,0.1538461538,Low
0.2300884956,0.1643835616,0.46,0.0821917808,0.1035058431,0.323943662,0.1342756184,0.3869309838,0.5196850394,0.3113772455,0.4,High
0.2300884956,0.1643835616,0.46,0.0821917808,0.1035058431,0.323943662,0.1342756184,0.3869309838,0.5196850394,0.3113772455,0.4,High
0.2300884956,0.1643835616,0.46,0.0821917808,0.1035058431,0.323943662,0.1342756184,0.3869309838,0.5196850394,0.3113772455,0.4,High
0.4690265487,0.4109589041,0.55,0.0547945205,0.2070116861,0.323943662,0.1625441696,0.546989721,0.4803149606,0.3652694611,0.2461538462,Low
0.2300884956,0.1643835616,0.46,0.0821917808,0.1035058431,0.323943662,0.1342756184,0.3869309838,0.5196850394,0.3113772455,0.4,High
0.1415929204,0.1849315068,0.43,0.0753424658,0.0984974958,0.1830985915,0.0636042403,0.3091042584,0.5590551181,0.3233532934,0.4307692308,High
0.1946902655,0.3630136986,0.02,0.0821917808,0.1101836394,0.0985915493,0.0318021201,0.3604992658,0.4803149606,0.1736526946,0.3076923077,High
0.1769911504,0.2191780822,0.15,0.0821917808,0.1068447412,0.2957746479,0.1660777385,0.4133627019,0.4566929134,0.1736526946,0.1384615385,Low
0.1946902655,0.3630136986,0.02,0.0821917808,0.1101836394,0.0985915493,0.0318021201,0.3604992658,0.4803149606,0.1736526946,0.3076923077,High
0.4424778761,0.1780821918,0.42,0.0684931507,0.0984974958,0.0563380282,0.0247349823,0.4787077827,0.3228346457,0.251497006,0.3230769231,High
0.4955752212,0.1438356164,0.46,0.0684931507,0.1151919866,0.0704225352,0.0106007067,0.4559471366,0.2834645669,0.0898203593,0.3076923077,High
0.3716814159,0.102739726,0.46,0.0821917808,0.1385642738,0.2676056338,0.0812720848,0.3531571219,0.4094488189,0.1377245509,0.4461538462,High
0.2920353982,0.3082191781,0.31,0.0753424658,0.1118530885,0.1267605634,0.25795053,0.4919236417,0.4330708661,0.2155688623,0.1692307692,High
0.3185840708,0.1506849315,0.37,0.0684931507,0.0751252087,0.5915492958,0.2402826855,0.2944199706,0.3858267717,0.2874251497,0.5538461538,High
0.3185840708,0.1917808219,0.31,0.0684931507,0.1168614357,0.0985915493,0.0636042403,0.4353891336,0.3937007874,0.2155688623,0.3384615385,High
0.389380531,0.1849315068,0.4,0.0273972603,0.0534223706,0.338028169,0.1554770318,0.345814978,0.3622047244,0.2994011976,0.3846153846,High
0.5575221239,0.1369863014,0.52,0.0616438356,0.2003338898,0.2253521127,0.1342756184,0.533773862,0.4251968504,0.2634730539,0.4769230769,High
0.5575221239,0.1369863014,0.52,0.0616438356,0.2003338898,0.2253521127,0.1342756184,0.533773862,0.4251968504,0.2634730539,0.4769230769,High
0.3097345133,0.2808219178,0.22,0.0890410959,0.1101836394,0.4507042254,0.2932862191,0.4926578561,0.4094488189,0.0778443114,0.1846153846,High
0.5221238938,0.1643835616,0.47,0.0890410959,0.1035058431,0.1126760563,0.0600706714,0.4632892805,0.3858267717,0.2574850299,0.5538461538,High
0.7079646018,0.1849315068,0.49,0.1095890411,0.1135225376,0.0985915493,0.0494699647,0.6703377386,0.2598425197,0.2934131737,0.2923076923,High
0.407079646,0.2328767123,0.23,0.1164383562,0.1318864775,0.2394366197,0.2508833922,0.6718061674,0.3228346457,0.1077844311,0.1538461538,Low
0.2566371681,0.3150684932,0.03,0.2191780822,0.1135225376,0.3661971831,0.1413427562,0.4295154185,0.2204724409,0.0838323353,0.1230769231,Low
0.389380531,0.3150684932,0.25,0.0753424658,0.1535893155,0.0985915493,0.0530035336,0.5594713656,0.4173228346,0.2335329341,0.1846153846,Low
0.0442477876,0.2054794521,0,0.0616438356,0.0534223706,0.2394366197,0.2897526502,0.1101321586,0.7401574803,0.2395209581,0.8,High
0.2654867257,0.2123287671,0.29,0.0821917808,0.1051752922,0.2535211268,0.2120141343,0.5220264317,0.5196850394,0.1856287425,0.1692307692,Low
0.2743362832,0.0410958904,0.34,0.1232876712,0.0901502504,0.1971830986,0.183745583,0.3399412628,0.4960629921,0.2694610778,0.5230769231,High
0.2831858407,0.4760273973,0.01,0.1164383562,0.1035058431,0.661971831,0.296819788,0.4508076358,0.5039370079,0.1736526946,0.3692307692,Low
0.2654867257,0.2123287671,0.29,0.0821917808,0.1051752922,0.2535211268,0.2120141343,0.5220264317,0.5196850394,0.1856287425,0.1692307692,Low
0.4955752212,0.0753424658,0.37,0.0890410959,0.0751252087,0.1830985915,0.1060070671,0.4456681351,0.3858267717,0.0958083832,0.1384615385,Low
0.2212389381,0.4315068493,0.01,0.0890410959,0.0784641068,0.1408450704,0.0424028269,0.1725403818,0.5118110236,0.0419161677,0.6769230769,High
0.1238938053,0.1438356164,0.32,0.8219178082,0.0701168614,0.0704225352,0.3780918728,0.4148311307,0.4409448819,0.1377245509,0.4769230769,Low
0.2831858407,0.2945205479,0,0.0547945205,0.0968280467,0.0845070423,0.038869258,0.4787077827,0.4094488189,0.1856287425,0.1538461538,High
0.2212389381,0.4315068493,0.01,0.0890410959,0.0784641068,0.1408450704,0.0424028269,0.1725403818,0.5118110236,0.0419161677,0.6769230769,High
0.3097345133,0.4178082192,0,0.1095890411,0.1151919866,0.1549295775,0.0636042403,0.580763583,0.5039370079,0.0778443114,0.1846153846,Low
0.1681415929,0.3767123288,0,0.2328767123,0.0751252087,0.1408450704,0.0494699647,0.3531571219,0.5590551181,0.1377245509,0.5230769231,Low
0.2566371681,0.3356164384,0.2,0.0547945205,0.1068447412,0.4929577465,0.1908127208,0.3575624082,0.2834645669,0.0419161677,0.1384615385,Low
0.4601769912,0.1712328767,0.39,0.1095890411,0.1118530885,0.3802816901,0.2084805654,0.53010279,0.3307086614,0.1556886228,0.2153846154,Low
0.389380531,0.1917808219,0.41,0.0753424658,0.0767946578,0.1971830986,0.1201413428,0.298825257,0.3779527559,0.1616766467,0.5846153846,High
0.3274336283,0.301369863,0.22,0.102739726,0.1168614357,0.1267605634,0.2826855124,0.6042584435,0.4960629921,0.1736526946,0.1692307692,Low
0.1150442478,0.1164383562,0.25,0.8561643836,0.0918196995,1,0.5441696113,0.5242290749,0.4645669291,0.125748503,0.2923076923,High
0.2477876106,0.2945205479,0.19,0.0616438356,0.1168614357,0.1971830986,0.0989399293,0.4757709251,0.5905511811,0.2095808383,0.3230769231,Low
0.2477876106,0.4246575342,0.07,0.0547945205,0.1235392321,0.1971830986,0.148409894,0.3634361233,0.2992125984,0.0898203593,0.2461538462,Low
0.2477876106,0.2945205479,0.19,0.0616438356,0.1168614357,0.1971830986,0.0989399293,0.4757709251,0.5905511811,0.2095808383,0.3230769231,Low
0.203539823,0.198630137,0.33,0.0890410959,0.1151919866,0.2957746479,0.1060070671,0.3546255507,0.5275590551,0.251497006,0.4153846154,High
0.2212389381,0.3287671233,0.01,0.095890411,0.1118530885,0.323943662,0.109540636,0.372246696,0.5196850394,0.1676646707,0.3846153846,High
0.2212389381,0.3287671233,0.01,0.095890411,0.1118530885,0.323943662,0.109540636,0.372246696,0.5196850394,0.1676646707,0.3846153846,High
0.2566371681,0.3150684932,0.14,0.0890410959,0.1085141903,0.3661971831,0.1908127208,0.4574155653,0.4251968504,0.1556886228,0.2153846154,Low
0.2212389381,0.4109589041,0,0.0616438356,0.1853088481,0.0704225352,0.0282685512,0.4552129222,0.5590551181,0.1497005988,0.2153846154,Low
0.2920353982,0.3698630137,0,0.0342465753,0.1402337229,0.0704225352,0.0247349823,0.4126284875,0.5433070866,0.1497005988,0.1692307692,Low
0.2831858407,0.397260274,0.06,0.0684931507,0.1118530885,0.2676056338,0.1024734982,0.4559471366,0.5196850394,0.2155688623,0.3846153846,Low
0.1327433628,0.3561643836,0.02,0.102739726,0.0951585977,0.3521126761,0.1413427562,0.2577092511,0.5748031496,0.0718562874,0.4,Low
0.2566371681,0.3219178082,0.22,0.0616438356,0.1168614357,0.5915492958,0.1908127208,0.3612334802,0.2834645669,0.0538922156,0.1230769231,Low
0.2123893805,0.3150684932,0.28,0.2671232877,0.121869783,0.1549295775,0.222614841,0.4596182085,0.4566929134,0.2215568862,0.4,High
0.1946902655,0.3561643836,0,0.1232876712,0.1853088481,0.1971830986,0.0954063604,0.3898678414,0.5511811024,0.1796407186,0.4461538462,High
0.1946902655,0.3561643836,0,0.1232876712,0.1853088481,0.1971830986,0.0954063604,0.3898678414,0.5511811024,0.1796407186,0.4461538462,High
0.3539823009,0.352739726,0.68,0.0616438356,0.652754591,0.2535211268,0.1766784452,0.4588839941,0.2204724409,0.4910179641,0.1384615385,Low
0.1504424779,0.6164383562,0,0.0753424658,0.1185308848,0.2253521127,0.0636042403,0.315712188,0.6692913386,0.1317365269,0.4307692308,Low
0.4601769912,0.2260273973,0.38,0.1095890411,0.1151919866,0.4647887324,0.2120141343,0.5279001468,0.3228346457,0.1497005988,0.2153846154,Low
0.3185840708,0.4520547945,0,0.0890410959,0.1285475793,0.1690140845,0.0706713781,0.5675477239,0.4960629921,0.0778443114,0.1846153846,Low
0.3451327434,0.1712328767,0.32,0.0616438356,0.0901502504,0.3521126761,0.1590106007,0.3296622614,0.5039370079,0.2335329341,0.5230769231,High
0.2300884956,0.3082191781,0.05,0.095890411,0.1151919866,0.2112676056,0.1060070671,0.4089574156,0.5039370079,0.1616766467,0.2923076923,High
0.2300884956,0.3082191781,0.05,0.095890411,0.1151919866,0.2112676056,0.1060070671,0.4089574156,0.5039370079,0.1616766467,0.2923076923,High
0.5132743363,0.2123287671,0.5,0.095890411,0.0934891486,0.1690140845,0.0459363958,0.4353891336,0.2834645669,0.3233532934,0.4615384615,High
0.203539823,0.198630137,0.31,0.0753424658,0.1118530885,0.2816901408,0.1590106007,0.4853157122,0.5748031496,0.1317365269,0.1692307692,High
0.0796460177,0.2534246575,0.03,0.0616438356,0.0534223706,0.3802816901,0.2862190813,0.0535976505,0.5984251969,0.2934131737,0.8615384615,High
0.0353982301,0.1780821918,0.01,0.0479452055,0.0601001669,0.3521126761,0.1908127208,0.0565345081,0.7559055118,0.251497006,0.8615384615,High
0.2389380531,0.2191780822,0.2,0.0479452055,0.061769616,0.323943662,0.2049469965,0.251835536,0.5039370079,0.1437125749,0.5076923077,High
0.1150442478,0.2328767123,0,0.0684931507,0.1085141903,0.338028169,0.1342756184,0.2775330396,0.5984251969,0.119760479,0.4307692308,Low
0.2566371681,0.3150684932,0.2,0.0753424658,0.101836394,0.4647887324,0.1342756184,0.3575624082,0.2834645669,0.0598802395,0.1384615385,Low
0.2831858407,0.3150684932,0.13,0.0821917808,0.1502504174,0.2253521127,0.1060070671,0.3179148311,0.3937007874,0.119760479,0.4307692308,High
0.3008849558,0.4075342466,0.22,0.095890411,0.1051752922,0.1690140845,0.2650176678,0.5,0.3937007874,0.125748503,0.1692307692,High
0.3451327434,0.1917808219,0.4,0.3698630137,0.0634390651,0.0281690141,0.0141342756,0.4104258443,0.4251968504,0.1377245509,0.5538461538,Low
0.2123893805,0.3904109589,0,0.0684931507,0.1702838063,0.0281690141,0.0141342756,0.4618208517,0.4803149606,0.1616766467,0.2,High
0.3008849558,0.4075342466,0.22,0.095890411,0.1051752922,0.1690140845,0.2650176678,0.5,0.3937007874,0.125748503,0.1692307692,High
0.4601769912,0.1232876712,0.39,0.0547945205,0.0834724541,0.0281690141,0.0106007067,0.3472834068,0.3149606299,0.1437125749,0.4769230769,High
0.2212389381,0.2328767123,0.2,0.0684931507,0.1085141903,0.3802816901,0.1696113074,0.406020558,0.4960629921,0.1856287425,0.3076923077,High
0.2212389381,0.2328767123,0.2,0.0684931507,0.1085141903,0.3802816901,0.1696113074,0.406020558,0.4960629921,0.1856287425,0.3076923077,High
0.2920353982,0.4417808219,0,0.0753424658,0.1202003339,0.1126760563,0.0565371025,0.449339207,0.4645669291,0.2095808383,0.3846153846,High
0.3628318584,0.3493150685,0.28,0.1232876712,0.1402337229,0.2253521127,0.222614841,0.533773862,0.4094488189,0.1796407186,0.2769230769,High
0.2123893805,0.2054794521,0.19,0.095890411,0.0984974958,0.2394366197,0.1060070671,0.3443465492,0.5118110236,0.1377245509,0.3846153846,Low
0.592920354,0.1712328767,0.5,0.0616438356,0.1302170284,0.2676056338,0.1448763251,0.533773862,0.3228346457,0.1437125749,0.3230769231,Low
0.2212389381,0.0273972603,0.44,0.1095890411,0.0934891486,0.2253521127,0.0883392226,0.2356828194,0.4803149606,0.125748503,0.6153846154,High
0.3008849558,0.3287671233,0.08,0.1164383562,0.0734557596,0.0281690141,0.0035335689,0.204845815,0.3779527559,0.0239520958,0.7076923077,Low
0.2123893805,0.3287671233,0.3,0.2465753425,0.0934891486,0.2676056338,0.3674911661,0.6659324523,0.4409448819,0.502994012,0.2769230769,Low
0.2123893805,0.3287671233,0.3,0.2465753425,0.0934891486,0.2676056338,0.3674911661,0.6659324523,0.4409448819,0.502994012,0.2769230769,Low
0.2654867257,0.4246575342,0,0.0684931507,0.1469115192,0.0704225352,0.0212014134,0.3773861968,0.4881889764,0.1556886228,0.4,Low
0.3185840708,0.352739726,0.1,0.0821917808,0.101836394,0.338028169,0.1908127208,0.4632892805,0.4330708661,0.251497006,0.3846153846,High
0.1150442478,0.1883561644,0.13,0.102739726,0.0734557596,0.1830985915,0.0777385159,0.2606461087,0.6929133858,0.2035928144,0.6153846154,High
0.2566371681,0.4349315068,0,0.0684931507,0.1202003339,0.0704225352,0.0212014134,0.4882525698,0.4724409449,0.0958083832,0.2,Low
0.3185840708,0.352739726,0.1,0.0821917808,0.101836394,0.338028169,0.1908127208,0.4632892805,0.4330708661,0.251497006,0.3846153846,High
0.1769911504,0.3493150685,0,0.2328767123,0.1352253756,0.7042253521,0.2526501767,0.4045521292,0.3622047244,0.0718562874,0.1692307692,Low
0.1769911504,0.3493150685,0,0.2328767123,0.1352253756,0.7042253521,0.2526501767,0.4045521292,0.3622047244,0.0718562874,0.1692307692,Low
0.2300884956,0.2808219178,0.14,0.0821917808,0.0868113523,0.1971830986,0.0812720848,0.2320117474,0.4803149606,0.1676646707,0.5692307692,High
0.0973451327,0.3287671233,0,0.0342465753,0.0851419032,0.1408450704,0.0424028269,0.1350954479,0.5590551181,0.1377245509,0.5846153846,High
0.2654867257,1,0,0.0821917808,0.2086811352,0.0563380282,0.0106007067,0.3443465492,0.5984251969,0.0419161677,0.3846153846,Low
0.0530973451,0.3595890411,0,0.0856164384,0.1135225376,0.1971830986,0.0777385159,0.3208516887,0.8188976378,0.1676646707,0.6307692308,High
0.185840708,0.5068493151,0.07,0.0753424658,0.1469115192,0.2676056338,0.1802120141,0.4339207048,0.6771653543,0.245508982,0.5076923077,High
0.3982300885,0.1712328767,0.32,0.0821917808,0.0868113523,0.0422535211,0.0318021201,0.4177679883,0.4409448819,0.2814371257,0.4307692308,High
0.3008849558,0.1095890411,0.44,0.0616438356,0.1151919866,0.3802816901,0.2190812721,0.362701909,0.4881889764,0.1976047904,0.4307692308,Low
0.2654867257,0.4589041096,0.21,0.095890411,0.1252086811,0.2816901408,0.2190812721,0.3986784141,0.2992125984,0.0658682635,0.1230769231,Low
0.2566371681,0.3356164384,0.26,0.0684931507,0.101836394,0.323943662,0.2897526502,0.4441997063,0.4409448819,0.119760479,0.2153846154,Low
0.4513274336,0.3904109589,0.32,0.1095890411,0.1268781302,0.2957746479,0.3003533569,0.5748898678,0.4330708661,0.1736526946,0.2615384615,Low
0.1946902655,0.3835616438,0.09,0.2054794521,0.0934891486,0.1971830986,0.0812720848,0.3795888399,0.5275590551,0.1137724551,0.4153846154,Low
0.4513274336,0.3904109589,0.32,0.1095890411,0.1268781302,0.2957746479,0.3003533569,0.5748898678,0.4330708661,0.1736526946,0.2615384615,Low
0.2123893805,0.3424657534,0.1,0.0342465753,0.0984974958,0.3661971831,0.2014134276,0.4353891336,0.4251968504,0.1676646707,0.1230769231,Low
0.2566371681,0.3356164384,0.26,0.0684931507,0.101836394,0.323943662,0.2897526502,0.4441997063,0.4409448819,0.119760479,0.2153846154,Low
0.1681415929,0.2671232877,0.15,0.1438356164,0.0868113523,0.1549295775,0.074204947,0.2077826725,0.4645669291,0.1556886228,0.6769230769,High
0.3008849558,0.7260273973,0.21,0.0684931507,0.1185308848,0.1830985915,0.1236749117,0.3854625551,0.4724409449,0.0838323353,0.3230769231,Low
0.2123893805,0.1643835616,0.21,0.095890411,0.1235392321,0.2676056338,0.2084805654,0.4045521292,0.5196850394,0.125748503,0.2615384615,High
0.2123893805,0.1643835616,0.21,0.102739726,0.1235392321,0.323943662,0.222614841,0.4030837004,0.5196850394,0.119760479,0.2615384615,High
0.2566371681,0.3493150685,0.27,0.0753424658,0.1185308848,0.2253521127,0.3003533569,0.4471365639,0.4094488189,0.1497005988,0.2153846154,High
0.0707964602,0.4246575342,0,0.0205479452,0.0484140234,0.2112676056,0.1413427562,0.184287812,1,0.1556886228,0.6307692308,High
0.4690265487,0.2191780822,0.46,0.0890410959,0.1318864775,0.1267605634,0.1236749117,0.4632892805,0.3464566929,0.2155688623,0.5384615385,High
0.2566371681,0.3493150685,0.27,0.0753424658,0.1185308848,0.2253521127,0.3003533569,0.4471365639,0.4094488189,0.1497005988,0.2153846154,High
0.3982300885,0.4383561644,0.68,0.0547945205,0.6711185309,0.2394366197,0.2049469965,0.4735682819,0.125984252,0.5988023952,0.1076923077,High
0.4513274336,0.3698630137,0.34,0.1164383562,0.1368948247,0.1549295775,0.2897526502,0.5792951542,0.4094488189,0.1976047904,0.2615384615,Low
0.0353982301,0.4246575342,0,0.0205479452,0.0484140234,0.2112676056,0.1413427562,0.184287812,1,0.1556886228,0.6307692308,High
0.3982300885,0.1506849315,0.42,0.0616438356,0.0767946578,0.1126760563,0.0424028269,0.2826725404,0.3464566929,0.1317365269,0.4615384615,Low
0.3982300885,0.1643835616,0.39,0.0616438356,0.0801335559,0.2816901408,0.1731448763,0.3582966226,0.3464566929,0.2934131737,0.4,High
0.185840708,0.2328767123,0.24,0.0547945205,0.1085141903,0.2394366197,0.0989399293,0.3472834068,0.5118110236,0.1616766467,0.3384615385,High
0.185840708,0.2328767123,0.24,0.0547945205,0.1085141903,0.2394366197,0.0989399293,0.3472834068,0.5118110236,0.1616766467,0.3384615385,High
0.185840708,0.2328767123,0.24,0.0547945205,0.1085141903,0.2394366197,0.0989399293,0.3472834068,0.5118110236,0.1616766467,0.3384615385,High
0.185840708,0.2328767123,0.24,0.0547945205,0.1085141903,0.2394366197,0.0989399293,0.3472834068,0.5118110236,0.1616766467,0.3384615385,High
0.1681415929,0.2739726027,0.11,0.0616438356,0.101836394,0.1690140845,0.1130742049,0.3986784141,0.4724409449,0.1137724551,0.1384615385,Low
0.2477876106,0.3287671233,0.26,0.0821917808,0.1185308848,0.2253521127,0.3003533569,0.4471365639,0.4330708661,0.1377245509,0.2153846154,High
0.2477876106,0.3287671233,0.26,0.0821917808,0.1185308848,0.2253521127,0.3003533569,0.4471365639,0.4330708661,0.1377245509,0.2153846154,High
0.2831858407,0.5136986301,0.26,0.198630137,0.1585976628,0.4225352113,0.2155477032,0.4853157122,0.4094488189,0.0778443114,0.1230769231,Low
0.3362831858,0.1849315068,0.1,0.0547945205,0.1051752922,0.0704225352,0.0671378092,0.4214390602,0.2755905512,0.0598802395,0.2,High
0.3982300885,0.448630137,0.22,0.0890410959,0.1118530885,0.1549295775,0.148409894,0.5528634361,0.3464566929,0.1077844311,0.1846153846,Low
0.2300884956,0.4897260274,0,0.0753424658,0.2570951586,0.0422535211,0.0176678445,0.4412628488,0.5118110236,0.1137724551,0.2461538462,Low
0.1769911504,0.3150684932,0.02,0.102739726,0.0951585977,0.2535211268,0.1201413428,0.2790014684,0.5039370079,0.1976047904,0.6461538462,High
0.1238938053,0.2602739726,0,0.0342465753,0.0751252087,0.1971830986,0.0706713781,0.3237885463,0.4881889764,0.0718562874,0.1692307692,Low
0.1238938053,0.2602739726,0,0.0342465753,0.0751252087,0.1971830986,0.0706713781,0.3237885463,0.4881889764,0.0718562874,0.1692307692,Low
0.1238938053,0.2602739726,0,0.0342465753,0.0751252087,0.1971830986,0.0706713781,0.3237885463,0.4881889764,0.0718562874,0.1692307692,Low
0.2566371681,0.2671232877,0.02,0.0547945205,0.1202003339,0.1690140845,0.0883392226,0.3898678414,0.4881889764,0.125748503,0.3230769231,High
0.2566371681,0.2671232877,0.02,0.0547945205,0.1202003339,0.1690140845,0.0883392226,0.3898678414,0.4881889764,0.125748503,0.3230769231,High
0.2566371681,0.2671232877,0.02,0.0547945205,0.1202003339,0.1690140845,0.0883392226,0.3898678414,0.4881889764,0.125748503,0.3230769231,High
0.2654867257,0.2876712329,0.02,0.0547945205,0.121869783,0.2253521127,0.0883392226,0.4273127753,0.4960629921,0.1077844311,0.3076923077,High
0.2566371681,0.2671232877,0.02,0.0547945205,0.1202003339,0.1690140845,0.0883392226,0.3898678414,0.4881889764,0.125748503,0.3230769231,High
0.610619469,0.2054794521,0.48,0.1164383562,0.1085141903,0.0985915493,0.0494699647,0.6204111601,0.2755905512,0.119760479,0.4,Low
0.3185840708,0.2191780822,0.24,0.095890411,0.0851419032,0.1267605634,0.0777385159,0.4449339207,0.4015748031,0.119760479,0.2769230769,High
0.1327433628,0.3219178082,0.01,0.0821917808,0.0734557596,0.0563380282,0.0247349823,0.3414096916,0.6141732283,0.1377245509,0.4615384615,Low
0.2300884956,0.3664383562,0.03,0.0616438356,0.1101836394,0.0845070423,0.0212014134,0.4258443465,0.4724409449,0.0359281437,0.1692307692,Low
0.2300884956,0.3664383562,0.03,0.0616438356,0.1101836394,0.0845070423,0.0212014134,0.4258443465,0.4724409449,0.0359281437,0.1692307692,Low
0.203539823,0.3082191781,0,0.1301369863,0.1151919866,0.2816901408,0.1236749117,0.3751835536,0.5275590551,0.1137724551,0.3692307692,Low
0.389380531,0.3287671233,0.29,0.0753424658,0.0951585977,0.4366197183,0.2367491166,0.4750367107,0.4724409449,0.1437125749,0.2461538462,Low
0.2300884956,0.3424657534,0.01,0.095890411,0.0884808013,0.0985915493,0.1413427562,0.2386196769,0.4566929134,0.1077844311,0.5230769231,High
0.2654867257,0.3595890411,0.03,0.0684931507,0.1235392321,0.1830985915,0.1802120141,0.5014684288,0.4960629921,0.0778443114,0.2923076923,Low
0.2654867257,0.3595890411,0.03,0.0684931507,0.1235392321,0.1830985915,0.1802120141,0.5014684288,0.4960629921,0.0778443114,0.2923076923,Low
0.2300884956,0.3150684932,0.03,0.095890411,0.1085141903,0.0845070423,0.0777385159,0.4118942731,0.4803149606,0.1137724551,0.2461538462,Low
0.1327433628,0.1369863014,0.25,0.0616438356,0.1235392321,0.0563380282,0.0918727915,0.3355359765,0.4881889764,0.0658682635,0.2615384615,Low
0.1327433628,0.1506849315,0.25,0.0616438356,0.1202003339,0.0422535211,0.0777385159,0.3355359765,0.4881889764,0.0658682635,0.2615384615,Low
0.2389380531,0.2123287671,0.24,0.1095890411,0.1101836394,0.3661971831,0.2155477032,0.4706314244,0.6771653543,0.1556886228,0.4153846154,High
0.2477876106,0.3561643836,0.17,0.3082191781,0.2604340568,0.7183098592,0.3250883392,0.5352422907,0.4251968504,0.1017964072,0.1692307692,Low
0.6194690265,0.2431506849,0.4,0.0342465753,0.1318864775,0.0704225352,0.0777385159,0.5117474302,0.2598425197,0.1916167665,0.2512820513,High
0.407079646,0.2876712329,0.31,0.095890411,0.1669449082,0.1408450704,0.1130742049,0.5080763583,0.3937007874,0.1377245509,0.3846153846,Low
0.3274336283,0.5,0.14,0.1095890411,0.1352253756,0.1690140845,0.1696113074,0.5264317181,0.4881889764,0.125748503,0.2615384615,Low
0.6194690265,0.2431506849,0.4,0.0342465753,0.1318864775,0.0704225352,0.0777385159,0.5117474302,0.2598425197,0.1916167665,0.2512820513,High
0.3008849558,0.4863013699,0.27,0.0753424658,0.1135225376,0.1408450704,0.2014134276,0.4735682819,0.4330708661,0.0898203593,0.2153846154,Low
0.2300884956,0.3321917808,0.02,0.0684931507,0.1402337229,0.1267605634,0.0883392226,0.3619676946,0.5669291339,0.119760479,0.5230769231,High
0.2831858407,0.2602739726,0.09,0.0890410959,0.1719532554,0.1267605634,0.1272084806,0.5161527166,0.3464566929,0.1736526946,0.1692307692,Low
0.2389380531,0.4246575342,0.08,0.0547945205,0.1368948247,0.1267605634,0.1378091873,0.4177679883,0.3937007874,0.1017964072,0.2153846154,Low
0.203539823,0.2876712329,0.3,0.0890410959,0.1268781302,0.1126760563,0.3498233216,0.5271659325,0.4015748031,0.5089820359,0.3230769231,High
0.3008849558,0.4452054795,0.32,0.0821917808,0.1118530885,0.2112676056,0.2402826855,0.4765051395,0.4173228346,0.1017964072,0.2153846154,High
0.1769911504,0.3356164384,0,0.0479452055,0.0951585977,0.0422535211,0.0070671378,0.2856093979,0.4645669291,0.0239520958,0.3076923077,Low
0.3628318584,0.4520547945,0.51,0.0547945205,0.67278798,0.1549295775,0.2120141343,0.4522760646,0.2047244094,0.502994012,0.1230769231,Low
0.2566371681,0.3150684932,0.56,0.1506849315,0.2353923205,0.0563380282,0.0282685512,0.3443465492,0.3700787402,0.4191616766,0.4923076923,High
0.3628318584,0.4520547945,0.51,0.0547945205,0.67278798,0.1549295775,0.2120141343,0.4522760646,0.2047244094,0.502994012,0.1230769231,Low
0.2743362832,0.4315068493,0.27,0.198630137,0.16360601,0.4647887324,0.2932862191,0.4823788546,0.3937007874,0.0718562874,0.1384615385,Low
0.1946902655,0.4760273973,0,0.0205479452,0.4257095159,0.2112676056,0.0812720848,0.3406754772,0.4566929134,0.1077844311,0.2153846154,Low
0.2300884956,0.301369863,0.26,0.0753424658,0.1185308848,0.1690140845,0.332155477,0.4251101322,0.4094488189,0.1137724551,0.2307692308,Low
0.3185840708,0.5239726027,0.2,0.0342465753,0.1235392321,0.0845070423,0.0883392226,0.3325991189,0.2913385827,0.0778443114,0.2461538462,Low
0.0530973451,0.2534246575,0.26,0.095890411,0.1302170284,0.3098591549,0.2402826855,0.3839941263,0.7637795276,0.1736526946,0.5846153846,High
0.2300884956,0.2260273973,0.15,0.0753424658,0.1101836394,0.1267605634,0.0777385159,0.4419970631,0.4330708661,0.1077844311,0.2307692308,High
0.2566371681,0.3082191781,0.02,0.1164383562,0.1085141903,0.1408450704,0.1024734982,0.4038179148,0.4881889764,0.1736526946,0.3692307692,High
0.2566371681,0.3082191781,0.02,0.1164383562,0.1085141903,0.1408450704,0.1024734982,0.4038179148,0.4881889764,0.1736526946,0.3692307692,High
0.1946902655,0.4863013699,0.09,0.0616438356,0.1035058431,0.0422535211,0.0671378092,0.3869309838,0.5039370079,0.0718562874,0.1846153846,Low
0.3008849558,0.3287671233,0.22,0.0821917808,0.1135225376,0.338028169,0.3498233216,0.4449339207,0.4409448819,0.0958083832,0.2307692308,Low
0.3008849558,0.3287671233,0.22,0.0821917808,0.1135225376,0.338028169,0.3498233216,0.4449339207,0.4409448819,0.0958083832,0.2307692308,Low
0.2212389381,0.4349315068,0.15,0.0616438356,0.1585976628,0.2676056338,0.2756183746,0.4302496329,0.3543307087,0.1017964072,0.1692307692,Low
0.3008849558,0.4726027397,0.25,0.1712328767,0.1068447412,0.4647887324,0.2791519435,0.4853157122,0.3543307087,0.0538922156,0.1230769231,Low
